SA4_CODE16,Year,Month,asrRESP,asrAST,asrCVD,nDeaths
101,2017,09,126.69356504254198,9.086235902539071,18.188350266633464,NA
102,2017,09,82.4962726690543,6.40569877465116,20.0599517719958,NA
103,2017,09,169.70611797130132,14.17677327037633,29.82255153962334,NA
104,2017,09,158.40207546161196,NA,19.95610442955399,NA
105,2017,09,198.74271191576753,19.286886746542866,28.03380216711315,NA
106,2017,09,94.85669812511324,8.46397915380849,29.73708793815629,NA
107,2017,09,67.64149498675488,9.2028562772562,15.210179150846074,NA
108,2017,09,130.47156696991567,11.1572896869193,21.69970781788261,NA
109,2017,09,50.1325119764919,NA,14.2380315482556,NA
110,2017,09,195.82063387299345,13.448274762871064,30.399522303058422,NA
111,2017,09,53.22622875149775,6.45919535677859,14.17317699043786,NA
112,2017,09,119.8312057396613,10.877569960233213,18.570103329092106,NA
113,2017,09,164.26180291071316,15.773710517499417,27.240073021490343,NA
114,2017,09,95.86807982845578,NA,19.151218013195834,NA
115,2017,09,27.312257503240392,NA,10.54200152261296,NA
116,2017,09,52.06418460789652,6.517879351156464,20.454288889607817,NA
117,2017,09,56.69550089386436,NA,15.842905125325897,NA
118,2017,09,47.78272239585355,NA,12.66475982992716,NA
119,2017,09,61.80662532764849,5.042085338737328,16.477478732772806,NA
120,2017,09,39.470635768770435,NA,11.507574206671643,NA
121,2017,09,34.22903050166652,NA,8.681684670750023,NA
122,2017,09,49.19260927723384,NA,13.105934427867803,NA
123,2017,09,64.67798767940245,NA,16.623571680779282,NA
124,2017,09,60.00528179887077,7.795472403493035,18.363564975288593,NA
125,2017,09,48.1384697707973,5.229672798376344,16.217782329333758,NA
126,2017,09,40.78646563527242,NA,10.922602643799031,NA
127,2017,09,52.737497930976126,5.48145273644188,17.55221239208154,NA
128,2017,09,38.604641052473724,NA,15.396290292088253,NA
101,2017,10,76.92180415544887,11.466408483413217,17.99921470390663,NA
102,2017,10,55.98070226582775,8.05456883697697,15.976734599632739,NA
103,2017,10,95.5435250994041,12.997869275095596,24.522683439353738,NA
104,2017,10,84.91420134075778,NA,18.21479422749842,NA
105,2017,10,112.90399797040355,19.1525290052872,30.58957958956229,NA
106,2017,10,64.99807218390463,8.469971754074626,22.062611446421005,NA
107,2017,10,48.08496355028531,7.897228836519754,14.599721520579607,NA
108,2017,10,80.71427430761999,12.8381770998643,19.13081098527399,NA
109,2017,10,39.45757552286221,NA,10.7036029610124,NA
110,2017,10,112.23610863865046,14.631202182206659,26.975872994603975,NA
111,2017,10,41.47743072456874,5.8889499497421705,16.001746465546404,NA
112,2017,10,76.65758504954103,13.312993653207428,16.70053363017443,NA
113,2017,10,95.39543734455852,20.573542795870225,25.391741843805836,NA
114,2017,10,53.49218713442691,NA,17.658720802654013,NA
115,2017,10,20.454423963609607,NA,11.251447883375018,NA
116,2017,10,41.656478659927934,6.252489389593096,17.031329958614162,NA
117,2017,10,40.58666527228582,NA,12.675923210912048,NA
118,2017,10,33.84127383039379,NA,11.39967283271097,NA
119,2017,10,45.93152354208266,4.711087450324458,14.874970254771933,NA
120,2017,10,30.684549254829257,NA,10.086704877987426,NA
121,2017,10,25.188512640874748,4.96534371502322,7.7782090187658985,NA
122,2017,10,36.289097779466054,NA,12.453756389193302,NA
123,2017,10,44.27246528238786,7.14815598937203,15.668508743520851,NA
124,2017,10,46.57333159173523,8.582316153478143,17.417505851398122,NA
125,2017,10,33.60875218327853,7.57847129782515,14.557321524930174,NA
126,2017,10,28.175972232436465,NA,11.222867489266509,NA
127,2017,10,38.10271738950911,5.826509120710171,14.27984712101167,NA
128,2017,10,31.168800732692493,NA,13.434458382453226,NA
101,2017,11,70.84238429008624,9.85913105512246,17.121937224641428,NA
102,2017,11,52.061740763913484,7.666820624668315,17.580590054817552,NA
103,2017,11,87.57422354147974,11.950019567578371,28.564417999556806,NA
104,2017,11,86.24401658614588,NA,21.33855427536825,NA
105,2017,11,93.53780443391904,NA,30.512418579731005,NA
106,2017,11,53.86217816402048,10.20028797070779,24.035641902604215,NA
107,2017,11,43.072601461930795,8.96866340990863,16.582159227372536,NA
108,2017,11,76.88948131420504,11.1583469285388,21.431746062103322,NA
109,2017,11,24.656268734098017,NA,NA,NA
110,2017,11,87.38310523770123,11.869322363108822,28.428284155065583,NA
111,2017,11,36.36537761058833,6.974554897831348,14.357957199527904,NA
112,2017,11,86.84903364268673,14.478235984557509,16.056387544906656,NA
113,2017,11,82.60556907774843,22.742031713249357,24.07677639903935,NA
114,2017,11,51.430581981531674,NA,15.520590933520626,NA
115,2017,11,18.206535513280894,NA,8.352598687944354,NA
116,2017,11,38.19442945968427,6.958013263019185,17.492633482662892,NA
117,2017,11,33.856783408122766,NA,13.03903437869833,NA
118,2017,11,30.46482977988674,NA,12.079442144070025,NA
119,2017,11,40.4068690867044,5.218144503275497,14.232082017223261,NA
120,2017,11,26.674060361981105,NA,11.614036413563698,NA
121,2017,11,25.815826149876187,6.05085097808147,7.6464723176013845,NA
122,2017,11,32.99871098647474,NA,13.958834190154148,NA
123,2017,11,42.51387019523926,7.11887777020813,15.616210738637443,NA
124,2017,11,39.23094101892968,7.764971525397482,17.3059192363133,NA
125,2017,11,33.40607367461226,5.1022431371751695,13.285512151167453,NA
126,2017,11,28.299303720747716,NA,9.773033984261362,NA
127,2017,11,36.408728444670345,5.540407205306655,14.687174178878127,NA
128,2017,11,29.519058600569092,NA,14.289870961640638,NA
101,2017,12,70.01057681331285,9.268178580307453,15.190425719363882,NA
102,2017,12,50.19369497985541,9.34379808994899,17.94329283371379,NA
103,2017,12,75.21776928213963,9.63274578553902,22.73423917166349,NA
104,2017,12,79.46514639911871,NA,18.92377273061902,NA
105,2017,12,96.66601980722507,NA,33.20302189217652,NA
106,2017,12,57.65805321210902,7.11374184326153,19.04643233980807,NA
107,2017,12,40.79973878592591,7.6274551748989055,15.118031585495526,NA
108,2017,12,67.64102528156101,NA,19.427657415428005,NA
109,2017,12,22.514033230125733,NA,NA,NA
110,2017,12,90.75151857109614,14.2280255365656,22.700949448107135,NA
111,2017,12,36.36571619528042,7.5373264299987905,14.625251122959448,NA
112,2017,12,87.0809421790317,11.38941173419844,15.840485883196282,NA
113,2017,12,68.57367849592839,NA,21.473684100113626,NA
114,2017,12,54.45444876352513,NA,14.524662081236439,NA
115,2017,12,19.92860442973037,NA,9.58375355403198,NA
116,2017,12,33.877100262078415,6.185368030260269,17.44719914763701,NA
117,2017,12,36.7543107187962,NA,9.881771622138755,NA
118,2017,12,31.893177394913675,NA,11.952032892294698,NA
119,2017,12,41.342567009074614,4.462735396687707,14.872005716947884,NA
120,2017,12,28.24841331504584,NA,10.812518979527217,NA
121,2017,12,27.359431521477774,NA,7.503976390912145,NA
122,2017,12,33.304746835262634,NA,11.654794435536683,NA
123,2017,12,37.12963674494376,NA,19.542266033832362,NA
124,2017,12,36.27388715486074,6.43429869968739,15.825705525860037,NA
125,2017,12,29.401929967617846,5.090978529956693,13.005019622469606,NA
126,2017,12,25.92099214857526,NA,9.541655265833516,NA
127,2017,12,32.175464067361524,4.97009110915544,15.71986423294673,NA
128,2017,12,27.035438835583278,NA,13.628449007948294,NA
101,2018,01,50.2048147557377,8.39480712585646,19.031950560792847,NA
102,2018,01,39.68461593089095,6.28285105388563,17.980830675490928,NA
103,2018,01,59.1090860410707,NA,21.110641625889432,NA
104,2018,01,67.75305504555357,NA,20.332915158991273,NA
105,2018,01,71.711421880101,NA,27.749052247102533,NA
106,2018,01,46.43926397155856,NA,21.25385994430637,NA
107,2018,01,38.00832716345433,NA,14.329766794219983,NA
108,2018,01,64.80436528476167,NA,20.062495167344498,NA
109,2018,01,18.392947598037217,NA,NA,NA
110,2018,01,68.56723552287289,NA,23.74946071381873,NA
111,2018,01,28.99613741522821,6.252343842736822,12.560805344953419,NA
112,2018,01,59.10332697547256,10.5068101262388,15.810285927526893,NA
113,2018,01,64.6325539704202,NA,20.9772802549305,NA
114,2018,01,45.83093875486431,NA,13.469097608455645,NA
115,2018,01,16.129032703965716,NA,10.847085658395716,NA
116,2018,01,31.114852358811717,6.828133098661798,16.540227261478424,NA
117,2018,01,26.760127968309845,NA,9.585191262549548,NA
118,2018,01,29.535656876345787,NA,12.14843128477916,NA
119,2018,01,36.737244289636344,3.9984514462831924,14.928366667088794,NA
120,2018,01,25.23560375161492,NA,10.09905567357495,NA
121,2018,01,21.789896894643167,NA,7.655483615521292,NA
122,2018,01,31.350398204586387,NA,11.379237554145558,NA
123,2018,01,34.88557152540228,NA,16.207601670072837,NA
124,2018,01,31.594652973287772,NA,16.991749478522337,NA
125,2018,01,26.631103263510077,NA,14.399452892021,NA
126,2018,01,26.186701718999608,NA,10.063105005870572,NA
127,2018,01,29.408931959423285,4.59507528435208,14.620276843391965,NA
128,2018,01,25.451020770642256,NA,12.588681134048162,NA
101,2018,02,57.31817396573735,13.258039442119049,17.951944522275856,NA
102,2018,02,48.48286275279832,7.920260696085997,17.305566652599726,NA
103,2018,02,65.41651587597303,12.2528767547554,20.659894993731474,NA
104,2018,02,75.0695687037322,NA,20.326412725718313,NA
105,2018,02,73.86331537504338,NA,28.182942624953334,NA
106,2018,02,52.67042457582551,10.755546873299183,19.73571017544378,NA
107,2018,02,45.68245965185639,11.544690274623225,14.731066238133833,NA
108,2018,02,66.39722556019596,NA,20.104535527567553,NA
109,2018,02,18.289217981083677,NA,NA,NA
110,2018,02,76.77779837339189,11.6327944110584,29.7812747354582,NA
111,2018,02,37.28465381040982,10.883345527908299,12.536629572193753,NA
112,2018,02,72.69614730755319,11.10904478727306,17.489471548974553,NA
113,2018,02,65.27276118591291,15.4626471056789,22.05099245207049,NA
114,2018,02,45.19016521025737,NA,15.342680179242254,NA
115,2018,02,16.701715798003956,NA,8.632351117928666,NA
116,2018,02,37.5352336120653,8.913986929175902,18.47249227708804,NA
117,2018,02,36.15881767009529,NA,13.017770428537888,NA
118,2018,02,33.65491181929801,NA,12.938092581620982,NA
119,2018,02,41.082445118299304,7.260377950654456,13.989217825574782,NA
120,2018,02,27.8599489388849,8.16997487097576,10.53770222811393,NA
121,2018,02,26.494041550733485,5.981181986180109,8.583206853024429,NA
122,2018,02,35.396029987253385,NA,10.569611019241721,NA
123,2018,02,37.30231633346695,7.961068202781313,15.941966091040225,NA
124,2018,02,37.09749863957579,7.08593807531017,18.173421509798565,NA
125,2018,02,29.12738383632188,5.390471101924896,12.437394053960842,NA
126,2018,02,26.388200580796873,NA,10.375263606273,NA
127,2018,02,32.61981329649942,6.774473874313977,14.071935867573911,NA
128,2018,02,28.345604858754825,NA,9.974801863704736,NA
101,2018,03,56.9342150821098,NA,17.8089969161714,NA
102,2018,03,51.9392135216389,6.00388584636761,19.8870200694481,NA
103,2018,03,71.8944342127057,NA,19.1036902865793,NA
104,2018,03,60.6559059390225,NA,23.2722132846586,NA
105,2018,03,76.3506408506636,NA,23.6493869352145,NA
106,2018,03,56.10311257213,NA,19.3563252216492,NA
107,2018,03,44.8637198367422,9.39358160653101,16.6531446593698,NA
108,2018,03,70.6932343534277,NA,22.520057075653,NA
109,2018,03,24.5896248147129,NA,NA,NA
110,2018,03,72.2890581814527,11.6327944110584,29.3670242865017,NA
111,2018,03,38.9325773476865,8.46523819927048,16.1554213239144,NA
112,2018,03,80.7468417609375,13.1298786307156,16.244892577605,NA
113,2018,03,63.6948672636796,NA,23.9673284814032,NA
114,2018,03,49.4808748188789,NA,17.36663312837,NA
115,2018,03,19.0000521999085,NA,8.66950494472387,NA
116,2018,03,37.2152124830793,6.68845888349462,23.3793326157216,NA
117,2018,03,35.0370574684699,NA,10.593282470935,NA
118,2018,03,34.3764099084022,NA,14.4563848005878,NA
119,2018,03,36.9558495164642,7.77077372283788,16.3290604204309,NA
120,2018,03,30.3680246841326,NA,12.9212529627261,NA
121,2018,03,29.3214950492354,NA,7.71870856420136,NA
122,2018,03,36.4765013819854,NA,11.2653209664509,NA
123,2018,03,40.0742513065768,7.65966584259613,12.9339610801651,NA
124,2018,03,33.6635538693355,NA,17.9229903139134,NA
125,2018,03,29.5646627970153,6.94663353187293,14.8128522575419,NA
126,2018,03,20.694467247431,NA,NA,NA
127,2018,03,32.8848035613426,7.55481004174618,17.3373801598909,NA
128,2018,03,29.716661450432,NA,13.2463854457401,NA
101,2018,09,126.69356504254198,9.086235902539071,18.188350266633464,NA
102,2018,09,82.4962726690543,6.40569877465116,20.0599517719958,NA
103,2018,09,169.70611797130132,14.17677327037633,29.82255153962334,NA
104,2018,09,158.40207546161196,NA,19.95610442955399,NA
105,2018,09,198.74271191576753,19.286886746542866,28.03380216711315,NA
106,2018,09,94.85669812511324,8.46397915380849,29.73708793815629,NA
107,2018,09,67.64149498675488,9.2028562772562,15.210179150846074,NA
108,2018,09,130.47156696991567,11.1572896869193,21.69970781788261,NA
109,2018,09,50.1325119764919,NA,14.2380315482556,NA
110,2018,09,195.82063387299345,13.448274762871064,30.399522303058422,NA
111,2018,09,53.22622875149775,6.45919535677859,14.17317699043786,NA
112,2018,09,119.8312057396613,10.877569960233213,18.570103329092106,NA
113,2018,09,164.26180291071316,15.773710517499417,27.240073021490343,NA
114,2018,09,95.86807982845578,NA,19.151218013195834,NA
115,2018,09,27.312257503240392,NA,10.54200152261296,NA
116,2018,09,52.06418460789652,6.517879351156464,20.454288889607817,NA
117,2018,09,56.69550089386436,NA,15.842905125325897,NA
118,2018,09,47.78272239585355,NA,12.66475982992716,NA
119,2018,09,61.80662532764849,5.042085338737328,16.477478732772806,NA
120,2018,09,39.470635768770435,NA,11.507574206671643,NA
121,2018,09,34.22903050166652,NA,8.681684670750023,NA
122,2018,09,49.19260927723384,NA,13.105934427867803,NA
123,2018,09,64.67798767940245,NA,16.623571680779282,NA
124,2018,09,60.00528179887077,7.795472403493035,18.363564975288593,NA
125,2018,09,48.1384697707973,5.229672798376344,16.217782329333758,NA
126,2018,09,40.78646563527242,NA,10.922602643799031,NA
127,2018,09,52.737497930976126,5.48145273644188,17.55221239208154,NA
128,2018,09,38.604641052473724,NA,15.396290292088253,NA
101,2018,10,76.92180415544887,11.466408483413217,17.99921470390663,NA
102,2018,10,55.98070226582775,8.05456883697697,15.976734599632739,NA
103,2018,10,95.5435250994041,12.997869275095596,24.522683439353738,NA
104,2018,10,84.91420134075778,NA,18.21479422749842,NA
105,2018,10,112.90399797040355,19.1525290052872,30.58957958956229,NA
106,2018,10,64.99807218390463,8.469971754074626,22.062611446421005,NA
107,2018,10,48.08496355028531,7.897228836519754,14.599721520579607,NA
108,2018,10,80.71427430761999,12.8381770998643,19.13081098527399,NA
109,2018,10,39.45757552286221,NA,10.7036029610124,NA
110,2018,10,112.23610863865046,14.631202182206659,26.975872994603975,NA
111,2018,10,41.47743072456874,5.8889499497421705,16.001746465546404,NA
112,2018,10,76.65758504954103,13.312993653207428,16.70053363017443,NA
113,2018,10,95.39543734455852,20.573542795870225,25.391741843805836,NA
114,2018,10,53.49218713442691,NA,17.658720802654013,NA
115,2018,10,20.454423963609607,NA,11.251447883375018,NA
116,2018,10,41.656478659927934,6.252489389593096,17.031329958614162,NA
117,2018,10,40.58666527228582,NA,12.675923210912048,NA
118,2018,10,33.84127383039379,NA,11.39967283271097,NA
119,2018,10,45.93152354208266,4.711087450324458,14.874970254771933,NA
120,2018,10,30.684549254829257,NA,10.086704877987426,NA
121,2018,10,25.188512640874748,4.96534371502322,7.7782090187658985,NA
122,2018,10,36.289097779466054,NA,12.453756389193302,NA
123,2018,10,44.27246528238786,7.14815598937203,15.668508743520851,NA
124,2018,10,46.57333159173523,8.582316153478143,17.417505851398122,NA
125,2018,10,33.60875218327853,7.57847129782515,14.557321524930174,NA
126,2018,10,28.175972232436465,NA,11.222867489266509,NA
127,2018,10,38.10271738950911,5.826509120710171,14.27984712101167,NA
128,2018,10,31.168800732692493,NA,13.434458382453226,NA
101,2018,11,70.84238429008624,9.85913105512246,17.121937224641428,NA
102,2018,11,52.061740763913484,7.666820624668315,17.580590054817552,NA
103,2018,11,87.57422354147974,11.950019567578371,28.564417999556806,NA
104,2018,11,86.24401658614588,NA,21.33855427536825,NA
105,2018,11,93.53780443391904,NA,30.512418579731005,NA
106,2018,11,53.86217816402048,10.20028797070779,24.035641902604215,NA
107,2018,11,43.072601461930795,8.96866340990863,16.582159227372536,NA
108,2018,11,76.88948131420504,11.1583469285388,21.431746062103322,NA
109,2018,11,24.656268734098017,NA,NA,NA
110,2018,11,87.38310523770123,11.869322363108822,28.428284155065583,NA
111,2018,11,36.36537761058833,6.974554897831348,14.357957199527904,NA
112,2018,11,86.84903364268673,14.478235984557509,16.056387544906656,NA
113,2018,11,82.60556907774843,22.742031713249357,24.07677639903935,NA
114,2018,11,51.430581981531674,NA,15.520590933520626,NA
115,2018,11,18.206535513280894,NA,8.352598687944354,NA
116,2018,11,38.19442945968427,6.958013263019185,17.492633482662892,NA
117,2018,11,33.856783408122766,NA,13.03903437869833,NA
118,2018,11,30.46482977988674,NA,12.079442144070025,NA
119,2018,11,40.4068690867044,5.218144503275497,14.232082017223261,NA
120,2018,11,26.674060361981105,NA,11.614036413563698,NA
121,2018,11,25.815826149876187,6.05085097808147,7.6464723176013845,NA
122,2018,11,32.99871098647474,NA,13.958834190154148,NA
123,2018,11,42.51387019523926,7.11887777020813,15.616210738637443,NA
124,2018,11,39.23094101892968,7.764971525397482,17.3059192363133,NA
125,2018,11,33.40607367461226,5.1022431371751695,13.285512151167453,NA
126,2018,11,28.299303720747716,NA,9.773033984261362,NA
127,2018,11,36.408728444670345,5.540407205306655,14.687174178878127,NA
128,2018,11,29.519058600569092,NA,14.289870961640638,NA
101,2018,12,70.01057681331285,9.268178580307453,15.190425719363882,NA
102,2018,12,50.19369497985541,9.34379808994899,17.94329283371379,NA
103,2018,12,75.21776928213963,9.63274578553902,22.73423917166349,NA
104,2018,12,79.46514639911871,NA,18.92377273061902,NA
105,2018,12,96.66601980722507,NA,33.20302189217652,NA
106,2018,12,57.65805321210902,7.11374184326153,19.04643233980807,NA
107,2018,12,40.79973878592591,7.6274551748989055,15.118031585495526,NA
108,2018,12,67.64102528156101,NA,19.427657415428005,NA
109,2018,12,22.514033230125733,NA,NA,NA
110,2018,12,90.75151857109614,14.2280255365656,22.700949448107135,NA
111,2018,12,36.36571619528042,7.5373264299987905,14.625251122959448,NA
112,2018,12,87.0809421790317,11.38941173419844,15.840485883196282,NA
113,2018,12,68.57367849592839,NA,21.473684100113626,NA
114,2018,12,54.45444876352513,NA,14.524662081236439,NA
115,2018,12,19.92860442973037,NA,9.58375355403198,NA
116,2018,12,33.877100262078415,6.185368030260269,17.44719914763701,NA
117,2018,12,36.7543107187962,NA,9.881771622138755,NA
118,2018,12,31.893177394913675,NA,11.952032892294698,NA
119,2018,12,41.342567009074614,4.462735396687707,14.872005716947884,NA
120,2018,12,28.24841331504584,NA,10.812518979527217,NA
121,2018,12,27.359431521477774,NA,7.503976390912145,NA
122,2018,12,33.304746835262634,NA,11.654794435536683,NA
123,2018,12,37.12963674494376,NA,19.542266033832362,NA
124,2018,12,36.27388715486074,6.43429869968739,15.825705525860037,NA
125,2018,12,29.401929967617846,5.090978529956693,13.005019622469606,NA
126,2018,12,25.92099214857526,NA,9.541655265833516,NA
127,2018,12,32.175464067361524,4.97009110915544,15.71986423294673,NA
128,2018,12,27.035438835583278,NA,13.628449007948294,NA
101,2019,01,50.2048147557377,8.39480712585646,19.031950560792847,NA
102,2019,01,39.68461593089095,6.28285105388563,17.980830675490928,NA
103,2019,01,59.1090860410707,NA,21.110641625889432,NA
104,2019,01,67.75305504555357,NA,20.332915158991273,NA
105,2019,01,71.711421880101,NA,27.749052247102533,NA
106,2019,01,46.43926397155856,NA,21.25385994430637,NA
107,2019,01,38.00832716345433,NA,14.329766794219983,NA
108,2019,01,64.80436528476167,NA,20.062495167344498,NA
109,2019,01,18.392947598037217,NA,NA,NA
110,2019,01,68.56723552287289,NA,23.74946071381873,NA
111,2019,01,28.99613741522821,6.252343842736822,12.560805344953419,NA
112,2019,01,59.10332697547256,10.5068101262388,15.810285927526893,NA
113,2019,01,64.6325539704202,NA,20.9772802549305,NA
114,2019,01,45.83093875486431,NA,13.469097608455645,NA
115,2019,01,16.129032703965716,NA,10.847085658395716,NA
116,2019,01,31.114852358811717,6.828133098661798,16.540227261478424,NA
117,2019,01,26.760127968309845,NA,9.585191262549548,NA
118,2019,01,29.535656876345787,NA,12.14843128477916,NA
119,2019,01,36.737244289636344,3.9984514462831924,14.928366667088794,NA
120,2019,01,25.23560375161492,NA,10.09905567357495,NA
121,2019,01,21.789896894643167,NA,7.655483615521292,NA
122,2019,01,31.350398204586387,NA,11.379237554145558,NA
123,2019,01,34.88557152540228,NA,16.207601670072837,NA
124,2019,01,31.594652973287772,NA,16.991749478522337,NA
125,2019,01,26.631103263510077,NA,14.399452892021,NA
126,2019,01,26.186701718999608,NA,10.063105005870572,NA
127,2019,01,29.408931959423285,4.59507528435208,14.620276843391965,NA
128,2019,01,25.451020770642256,NA,12.588681134048162,NA
101,2019,02,57.31817396573735,13.258039442119049,17.951944522275856,NA
102,2019,02,48.48286275279832,7.920260696085997,17.305566652599726,NA
103,2019,02,65.41651587597303,12.2528767547554,20.659894993731474,NA
104,2019,02,75.0695687037322,NA,20.326412725718313,NA
105,2019,02,73.86331537504338,NA,28.182942624953334,NA
106,2019,02,52.67042457582551,10.755546873299183,19.73571017544378,NA
107,2019,02,45.68245965185639,11.544690274623225,14.731066238133833,NA
108,2019,02,66.39722556019596,NA,20.104535527567553,NA
109,2019,02,18.289217981083677,NA,NA,NA
110,2019,02,76.77779837339189,11.6327944110584,29.7812747354582,NA
111,2019,02,37.28465381040982,10.883345527908299,12.536629572193753,NA
112,2019,02,72.69614730755319,11.10904478727306,17.489471548974553,NA
113,2019,02,65.27276118591291,15.4626471056789,22.05099245207049,NA
114,2019,02,45.19016521025737,NA,15.342680179242254,NA
115,2019,02,16.701715798003956,NA,8.632351117928666,NA
116,2019,02,37.5352336120653,8.913986929175902,18.47249227708804,NA
117,2019,02,36.15881767009529,NA,13.017770428537888,NA
118,2019,02,33.65491181929801,NA,12.938092581620982,NA
119,2019,02,41.082445118299304,7.260377950654456,13.989217825574782,NA
120,2019,02,27.8599489388849,8.16997487097576,10.53770222811393,NA
121,2019,02,26.494041550733485,5.981181986180109,8.583206853024429,NA
122,2019,02,35.396029987253385,NA,10.569611019241721,NA
123,2019,02,37.30231633346695,7.961068202781313,15.941966091040225,NA
124,2019,02,37.09749863957579,7.08593807531017,18.173421509798565,NA
125,2019,02,29.12738383632188,5.390471101924896,12.437394053960842,NA
126,2019,02,26.388200580796873,NA,10.375263606273,NA
127,2019,02,32.61981329649942,6.774473874313977,14.071935867573911,NA
128,2019,02,28.345604858754825,NA,9.974801863704736,NA
101,2019,03,56.9342150821098,NA,17.8089969161714,NA
102,2019,03,51.9392135216389,6.00388584636761,19.8870200694481,NA
